
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]     -0.02      0.56      0.05     -0.99      0.78    252.99      1.00
          grass-L_factor[1,0]     -0.02      0.56      0.05     -0.99      0.78    252.99      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    345.75      1.00
          grass-kernel_length      2.42      1.79      1.84      0.36      4.71    226.08      1.00
             grass-kernel_var      2.62     11.42      0.22      0.00      2.95    334.01      1.00
              grass-sigmas[0]      1.58      2.11      0.98      0.07      3.44    340.98      1.02
              grass-sigmas[1]      1.36      1.30      1.04      0.09      2.92    373.92      1.00
grass-standard_proj_params[0]     -0.04      0.98     -0.06     -1.74      1.51    415.25      1.00
grass-standard_proj_params[1]     -0.74      0.72     -0.68     -1.81      0.47    351.35      1.00
grass-standard_proj_params[2]     -0.13      0.93     -0.17     -1.44      1.62    360.66      1.00
grass-standard_proj_params[3]      0.33      0.70      0.32     -0.93      1.39    388.14      1.00
grass-standard_proj_params[4]     -0.10      0.97     -0.19     -1.72      1.50    322.20      1.00
grass-standard_proj_params[5]      0.61      0.84      0.69     -0.82      1.93    405.95      1.00
grass-standard_proj_params[6]      0.11      0.96      0.18     -1.64      1.53    324.77      1.00
grass-standard_proj_params[7]      0.34      0.88      0.29     -1.10      1.68     90.32      1.00
grass-standard_proj_params[8]     -0.06      1.00     -0.13     -1.22      1.94    150.78      1.00
grass-standard_proj_params[9]      0.39      0.79      0.46     -0.85      1.75    463.01      1.00
            reg-kernel_length      0.60      0.09      0.60      0.44      0.72    393.41      1.00
             reg-kernel_noise      0.13      0.02      0.12      0.10      0.15    213.78      1.00
               reg-kernel_var      2.71      2.10      2.15      0.55      5.06    360.81      1.00

Number of divergences: 3
