
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]     -0.04      0.58     -0.01     -0.99      0.75    142.45      1.00
          grass-L_factor[1,0]     -0.04      0.58     -0.01     -0.99      0.75    142.45      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    400.44      1.00
           grass-proj_mean[0]      0.01      1.05      0.02     -1.66      1.69    544.75      1.00
           grass-proj_mean[1]      0.17      0.28      0.18     -0.23      0.68    312.32      1.00
              grass-sigmas[0]      1.74      2.47      0.96      0.04      3.86    475.21      1.00
              grass-sigmas[1]      1.83      0.64      1.72      0.98      2.79    260.40      1.00
grass-standard_proj_params[0]      0.00      0.90      0.03     -1.59      1.36    398.56      1.00
grass-standard_proj_params[1]     -0.33      0.72     -0.35     -1.63      0.71    382.26      1.00
grass-standard_proj_params[2]     -0.08      0.87     -0.07     -1.56      1.30    413.09      1.00
grass-standard_proj_params[3]      0.02      0.66      0.01     -0.98      1.15    349.48      1.00
grass-standard_proj_params[4]      0.00      1.07      0.07     -1.60      1.72    268.39      1.00
grass-standard_proj_params[5]     -0.89      0.77     -0.91     -2.05      0.45    422.69      1.00
grass-standard_proj_params[6]     -0.07      1.34     -0.20     -2.10      2.08    275.11      1.00
grass-standard_proj_params[7]      1.35      0.88      1.38      0.04      2.92    252.40      1.00
grass-standard_proj_params[8]     -0.03      0.85     -0.06     -1.64      1.21    482.97      1.00
grass-standard_proj_params[9]     -0.17      0.69     -0.20     -1.31      0.86    360.88      1.00

Number of divergences: 0
