
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.03      0.57      0.08     -0.94      0.83    201.18      1.00
          grass-L_factor[1,0]      0.03      0.57      0.08     -0.94      0.83    201.18      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    500.00      1.00
           grass-proj_mean[0]      0.02      1.01     -0.01     -1.67      1.63    349.85      1.00
           grass-proj_mean[1]     -0.19      0.35     -0.20     -0.68      0.41    371.15      1.00
              grass-sigmas[0]      1.70      3.21      0.93      0.07      3.80    486.97      1.00
              grass-sigmas[1]      2.39      0.76      2.23      1.21      3.54    335.89      1.00
grass-standard_proj_params[0]      0.09      0.92      0.09     -1.47      1.48    393.26      1.00
grass-standard_proj_params[1]      0.16      0.74      0.21     -1.10      1.29    366.14      1.00
grass-standard_proj_params[2]      0.05      0.87      0.02     -1.35      1.53    405.24      1.00
grass-standard_proj_params[3]      0.40      0.65      0.41     -0.57      1.45    456.46      1.00
grass-standard_proj_params[4]      0.01      0.82      0.01     -1.31      1.31    358.33      1.01
grass-standard_proj_params[5]     -0.26      0.65     -0.30     -1.27      0.67    483.06      1.00
grass-standard_proj_params[6]     -0.01      1.04     -0.01     -1.62      1.66    331.52      1.00
grass-standard_proj_params[7]      0.88      0.79      0.91     -0.44      2.10    414.49      1.00
grass-standard_proj_params[8]     -0.02      1.36     -0.06     -2.31      2.05    246.02      1.00
grass-standard_proj_params[9]     -1.43      0.94     -1.48     -2.85      0.12    362.01      1.00

Number of divergences: 0
