
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.06      0.60      0.08     -0.80      0.99    180.30      1.00
          grass-L_factor[1,0]      0.06      0.60      0.08     -0.80      0.99    180.30      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    464.66      1.00
          grass-kernel_length      1.99      1.40      1.63      0.50      3.57    179.37      1.02
             grass-kernel_var      5.76     25.86      0.65      0.00     11.38    308.26      1.01
              grass-sigmas[0]      1.52      1.71      0.98      0.06      3.24    391.33      1.00
              grass-sigmas[1]      1.39      1.44      0.96      0.11      2.84    371.89      1.00
grass-standard_proj_params[0]     -0.05      1.04     -0.08     -1.78      1.54    295.13      1.00
grass-standard_proj_params[1]     -0.87      0.76     -0.84     -2.13      0.28    422.29      1.00
grass-standard_proj_params[2]      0.01      0.95      0.08     -1.77      1.36    254.81      1.00
grass-standard_proj_params[3]      0.68      0.69      0.68     -0.44      1.78    370.07      1.00
grass-standard_proj_params[4]      0.01      0.94      0.06     -1.51      1.45    466.37      1.00
grass-standard_proj_params[5]      0.08      0.79      0.05     -1.19      1.32    290.68      1.00
grass-standard_proj_params[6]      0.09      1.02      0.05     -1.52      1.66    305.97      1.00
grass-standard_proj_params[7]      0.90      0.79      0.88     -0.42      2.26    408.95      1.00
grass-standard_proj_params[8]     -0.08      0.95     -0.07     -1.65      1.54    360.25      1.00
grass-standard_proj_params[9]      0.25      0.81      0.25     -1.07      1.55    395.36      1.00
            reg-kernel_length      0.47      0.07      0.47      0.35      0.57    465.50      1.00
             reg-kernel_noise      0.12      0.02      0.12      0.09      0.14    389.86      1.00
               reg-kernel_var      2.24      1.52      1.82      0.60      3.80    348.28      1.00

Number of divergences: 0
