
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.09      0.59      0.12     -0.77      0.98    241.18      1.00
          grass-L_factor[1,0]      0.09      0.59      0.12     -0.77      0.98    241.18      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    395.77      1.00
           grass-proj_mean[0]      0.10      1.03      0.15     -1.61      1.65    329.37      1.00
           grass-proj_mean[1]      0.02      0.48      0.06     -0.83      0.77     79.83      1.02
              grass-sigmas[0]      1.92      4.43      1.02      0.05      3.47    322.28      1.00
              grass-sigmas[1]      1.98      2.18      1.23      0.01      4.70     13.81      1.03
grass-standard_proj_params[0]     -0.00      0.90     -0.03     -1.51      1.35    386.49      1.00
grass-standard_proj_params[1]      0.01      0.98      0.04     -1.62      1.58    161.62      1.01
grass-standard_proj_params[2]     -0.00      1.05     -0.01     -1.72      1.71    281.41      1.00
grass-standard_proj_params[3]      0.71      0.94      0.71     -0.76      2.25     87.07      1.00
grass-standard_proj_params[4]     -0.02      0.95      0.03     -1.56      1.51    399.76      1.00
grass-standard_proj_params[5]     -0.42      1.15     -0.49     -2.15      1.54     91.84      1.00
grass-standard_proj_params[6]      0.01      0.94      0.04     -1.58      1.47    382.45      1.00
grass-standard_proj_params[7]      1.59      1.17      1.70     -0.15      3.57     37.95      1.00
grass-standard_proj_params[8]     -0.11      1.05     -0.07     -1.81      1.64    237.41      1.00
grass-standard_proj_params[9]     -0.32      0.99     -0.26     -1.83      1.31    124.11      1.00

Number of divergences: 10
