
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]     -0.03      0.56     -0.03     -0.92      0.83    246.64      1.00
          grass-L_factor[1,0]     -0.03      0.56     -0.03     -0.92      0.83    246.64      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    495.11      1.00
          grass-kernel_length      2.38      2.53      1.54      0.00      5.54    291.11      1.00
             grass-kernel_var      2.38      9.55      0.20      0.00      3.42    480.01      1.00
           grass-proj_mean[0]      0.03      1.01      0.08     -1.64      1.76    376.69      1.01
           grass-proj_mean[1]     -0.15      0.41     -0.18     -0.80      0.60    170.89      1.01
              grass-sigmas[0]      1.60      1.76      0.97      0.09      3.76    348.53      1.01
              grass-sigmas[1]      1.29      1.43      0.85      0.07      2.64    491.65      1.00
grass-standard_proj_params[0]      0.07      1.01     -0.04     -1.56      1.64    394.19      1.00
grass-standard_proj_params[1]     -0.45      0.87     -0.40     -2.04      0.77    303.89      1.00
grass-standard_proj_params[2]      0.07      0.99      0.05     -1.50      1.71    295.32      1.01
grass-standard_proj_params[3]      0.27      0.72      0.30     -0.89      1.44    279.48      1.01
grass-standard_proj_params[4]      0.02      1.02      0.06     -1.70      1.71    289.00      1.01
grass-standard_proj_params[5]      0.63      0.81      0.69     -0.74      1.88    412.00      1.00
grass-standard_proj_params[6]     -0.06      1.03     -0.05     -1.61      1.76    489.90      1.00
grass-standard_proj_params[7]      0.58      0.90      0.51     -0.96      1.91    371.16      1.00
grass-standard_proj_params[8]     -0.01      1.00     -0.02     -1.45      1.84    427.43      1.00
grass-standard_proj_params[9]      0.47      0.91      0.44     -0.95      1.89    365.08      1.02
            reg-kernel_length      0.59      0.09      0.59      0.44      0.74    433.86      1.00
             reg-kernel_noise      0.13      0.02      0.13      0.10      0.16    388.93      1.00
               reg-kernel_var      2.81      2.30      2.11      0.59      5.82    461.77      1.00

Number of divergences: 2
