
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.21      0.53      0.32     -0.65      0.97     27.37      1.05
          grass-L_factor[1,0]      0.21      0.53      0.32     -0.65      0.97     27.37      1.05
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    278.25      1.00
           grass-proj_mean[0]     -0.11      1.04     -0.09     -1.70      1.61    130.18      1.00
           grass-proj_mean[1]     -0.02      1.05     -0.05     -1.54      1.70    194.00      1.00
              grass-sigmas[0]      1.72      1.75      1.12      0.10      3.97    164.09      1.00
              grass-sigmas[1]     42.81     10.51     41.21     25.82     57.95    106.98      1.01
grass-standard_proj_params[0]     -0.08      0.84     -0.02     -1.66      1.08     28.11      1.13
grass-standard_proj_params[1]     -0.02      0.53      0.01     -1.02      0.72     55.82      1.01
grass-standard_proj_params[2]     -0.03      0.98     -0.08     -1.75      1.37     60.30      1.00
grass-standard_proj_params[3]      0.36      0.40      0.41     -0.30      1.07     60.56      1.01
grass-standard_proj_params[4]     -0.02      1.08      0.05     -2.13      1.46     69.98      1.00
grass-standard_proj_params[5]      0.12      0.49      0.11     -0.63      0.99    188.72      1.00
grass-standard_proj_params[6]     -0.09      1.01     -0.11     -1.76      1.58    199.72      1.01
grass-standard_proj_params[7]     -0.80      0.50     -0.83     -1.59      0.02    163.95      1.00
grass-standard_proj_params[8]     -0.04      1.10     -0.01     -1.68      1.90    161.45      1.00
grass-standard_proj_params[9]     -2.70      0.58     -2.66     -3.55     -1.65     95.98      1.00

Number of divergences: 4
