
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.02      0.57      0.04     -0.77      0.98    177.83      1.01
          grass-L_factor[1,0]      0.02      0.57      0.04     -0.77      0.98    177.83      1.01
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    334.94      1.00
          grass-kernel_length      2.02      1.30      1.66      0.46      3.61    131.03      1.00
             grass-kernel_var      4.59     13.09      0.67      0.00     10.53    252.45      1.00
              grass-sigmas[0]      1.48      1.56      1.00      0.04      3.34    362.67      1.01
              grass-sigmas[1]      1.36      1.38      1.02      0.09      2.76    465.73      1.00
grass-standard_proj_params[0]     -0.07      1.05     -0.04     -1.77      1.54    316.93      1.01
grass-standard_proj_params[1]     -0.89      0.80     -0.89     -2.09      0.53    294.25      1.00
grass-standard_proj_params[2]      0.04      0.93      0.07     -1.56      1.44    289.73      1.00
grass-standard_proj_params[3]      0.69      0.64      0.70     -0.26      1.75    333.03      1.00
grass-standard_proj_params[4]      0.02      0.95      0.02     -1.62      1.37    330.25      1.01
grass-standard_proj_params[5]      0.09      0.74      0.08     -1.16      1.32    407.28      1.00
grass-standard_proj_params[6]      0.06      1.04      0.04     -1.77      1.68    310.59      1.00
grass-standard_proj_params[7]      0.89      0.78      0.90     -0.45      2.12    460.94      1.00
grass-standard_proj_params[8]     -0.08      0.97     -0.06     -1.69      1.32    346.07      1.00
grass-standard_proj_params[9]      0.19      0.83      0.20     -1.20      1.52    391.77      1.00
            reg-kernel_length      0.47      0.07      0.47      0.35      0.58    358.66      1.00
             reg-kernel_noise      0.12      0.02      0.12      0.09      0.15    526.57      1.00
               reg-kernel_var      2.27      1.62      1.90      0.74      3.79    276.64      1.00

Number of divergences: 2
