
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.07      0.57      0.07     -0.73      1.00    177.82      1.00
          grass-L_factor[1,0]      0.07      0.57      0.07     -0.73      1.00    177.82      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    230.02      1.00
           grass-proj_mean[0]     -0.09      0.99     -0.02     -1.59      1.56    376.52      1.00
           grass-proj_mean[1]      0.35      1.02      0.37     -1.35      1.94    391.62      1.00
              grass-sigmas[0]      1.69      2.23      1.00      0.06      3.59    488.46      1.00
              grass-sigmas[1]     13.15      3.60     12.75      7.53     18.45    183.87      1.00
grass-standard_proj_params[0]     -0.06      0.72     -0.03     -1.18      1.30    329.37      1.01
grass-standard_proj_params[1]     -0.07      0.60     -0.06     -1.05      0.80    330.67      1.00
grass-standard_proj_params[2]      0.08      1.26      0.14     -1.88      1.93    245.63      1.00
grass-standard_proj_params[3]      1.35      0.69      1.36      0.22      2.39    349.22      1.00
grass-standard_proj_params[4]      0.01      0.93      0.05     -1.69      1.32    308.44      1.00
grass-standard_proj_params[5]      0.42      0.51      0.44     -0.34      1.29    214.35      1.00
grass-standard_proj_params[6]      0.05      1.10      0.07     -1.95      1.70    334.52      1.00
grass-standard_proj_params[7]      1.66      0.64      1.65      0.71      2.77    434.12      1.00
grass-standard_proj_params[8]      0.07      0.97      0.11     -1.50      1.60    436.94      1.01
grass-standard_proj_params[9]      0.82      0.78      0.78     -0.40      2.12    424.66      1.01

Number of divergences: 0
