
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.09      0.57      0.15     -0.74      0.99    290.81      1.00
          grass-L_factor[1,0]      0.09      0.57      0.15     -0.74      0.99    290.81      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    109.44      1.00
           grass-proj_mean[0]     -0.03      0.99      0.04     -1.67      1.44    333.83      1.01
           grass-proj_mean[1]      0.18      0.48      0.11     -0.48      1.10     77.21      1.00
              grass-sigmas[0]      1.90      2.43      1.08      0.08      4.57    204.14      1.00
              grass-sigmas[1]      1.59      1.43      1.06      0.08      3.72     36.49      1.04
grass-standard_proj_params[0]     -0.08      0.94     -0.08     -1.65      1.39    313.67      1.00
grass-standard_proj_params[1]     -0.18      0.99     -0.19     -1.64      1.57    295.26      1.00
grass-standard_proj_params[2]      0.15      1.08      0.17     -1.69      1.85    152.21      1.00
grass-standard_proj_params[3]      0.51      0.91      0.52     -0.77      2.09     96.66      1.01
grass-standard_proj_params[4]      0.04      0.97      0.01     -1.39      1.74    359.31      1.00
grass-standard_proj_params[5]     -0.52      1.02     -0.43     -2.25      1.16    175.13      1.00
grass-standard_proj_params[6]     -0.02      0.96     -0.08     -1.70      1.44    134.20      1.03
grass-standard_proj_params[7]      1.84      1.13      1.88      0.16      3.79     51.43      1.05
grass-standard_proj_params[8]      0.05      1.00      0.11     -1.64      1.72    422.40      1.00
grass-standard_proj_params[9]     -0.36      1.08     -0.33     -2.13      1.16     64.79      1.00

Number of divergences: 12
