
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]     -0.05      0.57     -0.03     -0.99      0.75     83.41      1.00
          grass-L_factor[1,0]     -0.05      0.57     -0.03     -0.99      0.75     83.41      1.00
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    435.01      1.00
          grass-kernel_length      0.02      0.03      0.01      0.00      0.08    434.30      1.00
             grass-kernel_var      8.29     31.73      1.14      0.00     13.48    250.53      1.00
           grass-proj_mean[0]      0.04      0.98      0.02     -1.62      1.57    344.17      1.00
           grass-proj_mean[1]      0.29      0.44      0.28     -0.41      1.04    159.68      1.00
              grass-sigmas[0]      1.54      1.70      1.01      0.06      3.49    409.09      1.00
              grass-sigmas[1]      1.51      1.83      0.97      0.05      3.25    212.31      1.00
grass-standard_proj_params[0]     -0.13      0.89     -0.12     -1.64      1.20    199.02      1.00
grass-standard_proj_params[1]     -0.26      0.66     -0.23     -1.25      0.81    203.78      1.00
grass-standard_proj_params[2]     -0.12      1.08     -0.20     -1.65      1.84    129.30      1.00
grass-standard_proj_params[3]      1.02      0.81      1.04     -0.24      2.28    231.89      1.00
grass-standard_proj_params[4]     -0.04      0.95      0.00     -1.49      1.64    231.31      1.00
grass-standard_proj_params[5]     -0.52      0.74     -0.54     -1.60      0.77    133.16      1.00
grass-standard_proj_params[6]     -0.04      0.86     -0.06     -1.34      1.42    205.73      1.00
grass-standard_proj_params[7]      0.57      0.66      0.58     -0.63      1.56    216.18      1.00
grass-standard_proj_params[8]      0.04      1.06      0.05     -1.73      1.54    138.52      1.00
grass-standard_proj_params[9]     -0.86      0.74     -0.86     -2.11      0.24    163.49      1.00
            reg-kernel_length      0.25      0.05      0.25      0.17      0.33    311.49      1.00
             reg-kernel_noise      0.22      0.03      0.22      0.17      0.27    228.78      1.01
               reg-kernel_var      1.13      0.54      1.02      0.42      1.77    259.43      1.00

Number of divergences: 0
