
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]     -0.04      0.58     -0.07     -0.99      0.77    211.63      1.01
          grass-L_factor[1,0]     -0.04      0.58     -0.07     -0.99      0.77    211.63      1.01
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    315.47      1.00
           grass-proj_mean[0]      0.04      1.01      0.01     -1.59      1.60    411.04      1.00
           grass-proj_mean[1]     -0.29      0.52     -0.27     -1.09      0.57    388.44      1.00
              grass-sigmas[0]      1.63      2.53      0.90      0.04      3.48    447.77      1.00
              grass-sigmas[1]      0.56      0.21      0.51      0.29      0.89    318.60      1.00
grass-standard_proj_params[0]     -0.03      0.84     -0.07     -1.51      1.26    411.98      1.00
grass-standard_proj_params[1]      0.20      0.67      0.21     -0.75      1.32    342.08      1.00
grass-standard_proj_params[2]      0.08      1.17      0.13     -1.96      1.78    284.11      1.00
grass-standard_proj_params[3]     -0.96      0.80     -1.01     -2.33      0.30    449.49      1.01
grass-standard_proj_params[4]      0.01      0.88     -0.01     -1.33      1.45    443.96      1.00
grass-standard_proj_params[5]     -0.01      0.71      0.02     -1.06      1.36    449.09      1.01
grass-standard_proj_params[6]     -0.06      1.12     -0.05     -2.12      1.43    288.30      1.00
grass-standard_proj_params[7]      0.89      0.77      0.93     -0.38      2.09    373.06      1.00
grass-standard_proj_params[8]      0.02      0.88      0.06     -1.30      1.50    443.04      1.00
grass-standard_proj_params[9]     -0.39      0.66     -0.40     -1.63      0.49    307.87      1.00

Number of divergences: 0
