
                                   mean       std    median      5.0%     95.0%     n_eff     r_hat
          grass-L_factor[0,0]      1.00      0.00      1.00      1.00      1.00       nan       nan
          grass-L_factor[0,1]      0.14      0.56      0.24     -0.71      0.99     11.57      1.04
          grass-L_factor[1,0]      0.14      0.56      0.24     -0.71      0.99     11.57      1.04
          grass-L_factor[1,1]      1.00      0.00      1.00      1.00      1.00    322.95      1.00
           grass-proj_mean[0]     -0.01      0.91     -0.07     -1.35      1.62     63.27      1.00
           grass-proj_mean[1]      0.08      1.04      0.06     -1.49      1.92    115.75      1.00
              grass-sigmas[0]      1.89      2.25      1.16      0.13      4.41     92.34      1.00
              grass-sigmas[1]     42.70     16.78     40.56     13.51     64.89     11.22      1.08
grass-standard_proj_params[0]      0.12      0.93      0.13     -1.28      1.76      8.12      1.42
grass-standard_proj_params[1]     -0.15      0.60     -0.08     -1.26      0.76     21.34      1.08
grass-standard_proj_params[2]     -0.03      0.86     -0.13     -1.51      1.23     33.30      1.13
grass-standard_proj_params[3]     -0.11      0.58     -0.16     -1.02      0.91     44.94      1.06
grass-standard_proj_params[4]      0.12      1.01      0.17     -1.56      1.71     60.64      1.00
grass-standard_proj_params[5]      1.02      0.54      1.07      0.26      1.99     23.78      1.00
grass-standard_proj_params[6]     -0.22      1.18     -0.22     -2.09      1.79     28.89      1.01
grass-standard_proj_params[7]     -2.23      0.74     -2.22     -3.51     -1.10     30.49      1.06
grass-standard_proj_params[8]      0.16      1.05      0.23     -1.32      2.19     95.95      1.00
grass-standard_proj_params[9]     -0.23      0.92     -0.19     -1.77      1.10     26.99      1.11

Number of divergences: 3
